Date,AUDQT,AUD,BGNQT,BGN,CADQT,CAD,CHFQT,CHF,CNYQT,CNY,CZKQT,CZK,DKKQT,DKK,EURQT,EUR,GBPQT,GBP,IRRQT,IRR,ISKQT,ISK,JPYQT,JPY,KGSQT,KGS,KWDQT,KWD,KZTQT,KZT,MDLQT,MDL,NOKQT,NOK,NZDQT,NZD,PLNQT,PLN,RUBQT,RUB,SEKQT,SEK,SGDQT,SGD,TRYQT,TRY,UAHQT,UAH,USDQT,USD,XDRQT,XDR
5/5/17,1, 1.3966,1, 1.0531,1, 1.3733,1, 1.8991,10, 2.7315,100, 7.6946,10, 2.7701,1, 2.0517,1, 2.4284,"100,000", 5.8053,100, 1.7734,100, 1.6672,100, 2.7799,1, 6.1860,"1,000", 5.9633,10, 0.9894,10, 2.1826,1, 1.2950,10, 4.8834,100, 3.2717,10, 2.1371,1, 1.3469,10, 5.3088,100, 7.1112,1, 1.8834,1, 2.5789
5/6/17,1, 1.4004,1, 1.0610,1, 1.3747,1, 1.9148,10, 2.7437,100, 7.7430,10, 2.7904,1, 2.0756,1, 2.4482,"100,000", 5.8361,100, 1.7852,100, 1.6862,100, 2.7947,1, 6.2217,"1,000", 5.9460,10, 1.0013,10, 2.1842,1, 1.3061,10, 4.9257,100, 3.2381,10, 2.1411,1, 1.3481,10, 5.3175,100, 7.1449,1, 1.8934,1, 2.5919
5/7/17,1, 1.3970,1, 1.0584,1, 1.3789,1, 1.9072,10, 2.7269,100, 7.7398,10, 2.7841,1, 2.0728,1, 2.4438,"100,000", 5.8022,100, 1.7826,100, 1.6699,100, 2.7785,1, 6.1880,"1,000", 5.9114,10, 1.0002,10, 2.1905,1, 1.3021,10, 4.9142,100, 3.2481,10, 2.1415,1, 1.3393,10, 5.3114,100, 7.1034,1, 1.8824,1, 2.5802
5/8/17,1, 1.3970,1, 1.0584,1, 1.3789,1, 1.9072,10, 2.7269,100, 7.7398,10, 2.7841,1, 2.0728,1, 2.4438,"100,000", 5.8022,100, 1.7826,100, 1.6699,100, 2.7785,1, 6.1880,"1,000", 5.9114,10, 1.0002,10, 2.1905,1, 1.3021,10, 4.9142,100, 3.2481,10, 2.1415,1, 1.3393,10, 5.3114,100, 7.1034,1, 1.8824,1, 2.5802
5/9/17,1, 1.3970,1, 1.0584,1, 1.3789,1, 1.9072,10, 2.7269,100, 7.7398,10, 2.7841,1, 2.0728,1, 2.4438,"100,000", 5.8022,100, 1.7826,100, 1.6699,100, 2.7785,1, 6.1880,"1,000", 5.9114,10, 1.0002,10, 2.1905,1, 1.3021,10, 4.9142,100, 3.2481,10, 2.1415,1, 1.3393,10, 5.3114,100, 7.1034,1, 1.8824,1, 2.5802
5/10/17,1, 1.3970,1, 1.0584,1, 1.3789,1, 1.9072,10, 2.7269,100, 7.7398,10, 2.7841,1, 2.0728,1, 2.4438,"100,000", 5.8022,100, 1.7826,100, 1.6699,100, 2.7785,1, 6.1880,"1,000", 5.9114,10, 1.0002,10, 2.1905,1, 1.3021,10, 4.9142,100, 3.2481,10, 2.1415,1, 1.3393,10, 5.3114,100, 7.1034,1, 1.8824,1, 2.5802
5/11/17,1, 1.3910,1, 1.0479,1, 1.3755,1, 1.8726,10, 2.7311,100, 7.6842,10, 2.7549,1, 2.0520,1, 2.4423,"100,000", 5.8107,100, 1.7746,100, 1.6563,100, 2.7837,1, 6.1886,"1,000", 5.9211,10, 1.0043,10, 2.1673,1, 1.3075,10, 4.8641,100, 3.2468,10, 2.1137,1, 1.3363,10, 5.2454,100, 7.1259,1, 1.8855,1, 2.5770
5/12/17,1, 1.3799,1, 1.0403,1, 1.3665,1, 1.8573,10, 2.7119,100, 7.6474,10, 2.7348,1, 2.0372,1, 2.4193,"100,000", 5.7684,100, 1.7701,100, 1.6405,100, 2.7637,1, 6.1404,"1,000", 5.9260,10, 1.0018,10, 2.1767,1, 1.2810,10, 4.8231,100, 3.2767,10, 2.1107,1, 1.3290,10, 5.2295,100, 7.0845,1, 1.8719,1, 2.5571
5/13/17,1, 1.3839,1, 1.0411,1, 1.3662,1, 1.8595,10, 2.7143,100, 7.6614,10, 2.7373,1, 2.0347,1, 2.4100,"100,000", 5.7727,100, 1.7855,100, 1.6472,100, 2.7657,1, 6.1450,"1,000", 5.9314,10, 1.0052,10, 2.1789,1, 1.2828,10, 4.8287,100, 3.2749,10, 2.1051,1, 1.3306,10, 5.2170,100, 7.0771,1, 1.8733,1, 2.5579
5/14/17,1, 1.3839,1, 1.0411,1, 1.3662,1, 1.8595,10, 2.7143,100, 7.6614,10, 2.7373,1, 2.0347,1, 2.4100,"100,000", 5.7727,100, 1.7855,100, 1.6472,100, 2.7657,1, 6.1450,"1,000", 5.9314,10, 1.0052,10, 2.1789,1, 1.2828,10, 4.8287,100, 3.2749,10, 2.1051,1, 1.3306,10, 5.2170,100, 7.0771,1, 1.8733,1, 2.5579
5/15/17,1, 1.3839,1, 1.0411,1, 1.3662,1, 1.8595,10, 2.7143,100, 7.6614,10, 2.7373,1, 2.0347,1, 2.4100,"100,000", 5.7727,100, 1.7855,100, 1.6472,100, 2.7657,1, 6.1450,"1,000", 5.9314,10, 1.0052,10, 2.1789,1, 1.2828,10, 4.8287,100, 3.2749,10, 2.1051,1, 1.3306,10, 5.2170,100, 7.0771,1, 1.8733,1, 2.5579
5/16/17,1, 1.3841,1, 1.0419,1, 1.3658,1, 1.8643,10, 2.6972,100, 7.6876,10, 2.7395,1, 2.0348,1, 2.4047,"100,000", 5.7318,100, 1.7957,100, 1.6385,100, 2.7444,1, 6.1097,"1,000", 5.9509,10, 0.9986,10, 2.1845,1, 1.2851,10, 4.8462,100, 3.2915,10, 2.1065,1, 1.3298,10, 5.2299,100, 7.0331,1, 1.8599,1, 2.5397
5/17/17,1, 1.3713,1, 1.0475,1, 1.3571,1, 1.8715,10, 2.6890,100, 7.7396,10, 2.7542,1, 2.0440,1, 2.3890,"100,000", 5.7105,100, 1.8058,100, 1.6307,100, 2.7341,1, 6.0881,"1,000", 5.9335,10, 0.9994,10, 2.1806,1, 1.2730,10, 4.8765,100, 3.2928,10, 2.1031,1, 1.3256,10, 5.2144,100, 7.0093,1, 1.8529,1, 2.5391
5/18/17,1, 1.3757,1, 1.0547,1, 1.3634,1, 1.8891,10, 2.6973,100, 7.8024,10, 2.7724,1, 2.0618,1, 2.4074,"100,000", 5.7277,100, 1.8215,100, 1.6544,100, 2.7421,1, 6.1118,"1,000", 5.9346,10, 1.0053,10, 2.1974,1, 1.2801,10, 4.9210,100, 3.2758,10, 2.1155,1, 1.3325,10, 5.2254,100, 7.0337,1, 1.8583,1, 2.5519
5/19/17,1, 1.3871,1, 1.0631,1, 1.3678,1, 1.9106,10, 2.7108,100, 7.8017,10, 2.7939,1, 2.0788,1, 2.4365,"100,000", 5.7580,100, 1.8432,100, 1.6924,100, 2.7564,1, 6.1518,"1,000", 5.9485,10, 1.0149,10, 2.2060,1, 1.2946,10, 4.9227,100, 3.2485,10, 2.1293,1, 1.3428,10, 5.1433,100, 7.0717,1, 1.8680,1, 2.5729
5/20/17,1, 1.3852,1, 1.0624,1, 1.3708,1, 1.9034,10, 2.7011,100, 7.8291,10, 2.7929,1, 2.0751,1, 2.4208,"100,000", 5.7361,100, 1.8522,100, 1.6704,100, 2.7459,1, 6.1264,"1,000", 5.9495,10, 1.0131,10, 2.2160,1, 1.2829,10, 4.9380,100, 3.2588,10, 2.1240,1, 1.3393,10, 5.1712,100, 7.0594,1, 1.8609,1, 2.5695
5/21/17,1, 1.3852,1, 1.0624,1, 1.3708,1, 1.9034,10, 2.7011,100, 7.8291,10, 2.7929,1, 2.0751,1, 2.4208,"100,000", 5.7361,100, 1.8522,100, 1.6704,100, 2.7459,1, 6.1264,"1,000", 5.9495,10, 1.0131,10, 2.2160,1, 1.2829,10, 4.9380,100, 3.2588,10, 2.1240,1, 1.3393,10, 5.1712,100, 7.0594,1, 1.8609,1, 2.5695
5/22/17,1, 1.3852,1, 1.0624,1, 1.3708,1, 1.9034,10, 2.7011,100, 7.8291,10, 2.7929,1, 2.0751,1, 2.4208,"100,000", 5.7361,100, 1.8522,100, 1.6704,100, 2.7459,1, 6.1264,"1,000", 5.9495,10, 1.0131,10, 2.2160,1, 1.2829,10, 4.9380,100, 3.2588,10, 2.1240,1, 1.3393,10, 5.1712,100, 7.0594,1, 1.8609,1, 2.5695
5/23/17,1, 1.3806,1, 1.0632,1, 1.3714,1, 1.9089,10, 2.6886,100, 7.8536,10, 2.7938,1, 2.0713,1, 2.4094,"100,000", 5.7100,100, 1.8575,100, 1.6623,100, 2.7276,1, 6.1054,"1,000", 5.9608,10, 1.0104,10, 2.2154,1, 1.2891,10, 4.9630,100, 3.2756,10, 2.1270,1, 1.3354,10, 5.2060,100, 7.0320,1, 1.8525,1, 2.5576
5/24/17,1, 1.3887,1, 1.0652,1, 1.3749,1, 1.9072,10, 2.6891,100, 7.8683,10, 2.7993,1, 2.0834,1, 2.4028,"100,000", 5.7102,100, 1.8553,100, 1.6662,100, 2.7274,1, 6.1073,"1,000", 5.9452,10, 1.0122,10, 2.2214,1, 1.3026,10, 4.9622,100, 3.2740,10, 2.1362,1, 1.3353,10, 5.1924,100, 7.0407,1, 1.8524,1, 2.5623
5/25/17,1, 1.3849,1, 1.0599,1, 1.3719,1, 1.8976,10, 2.6888,100, 7.8375,10, 2.7858,1, 2.0715,1, 2.4026,"100,000", 5.7105,100, 1.8459,100, 1.6575,100, 2.7279,1, 6.1008,"1,000", 5.9500,10, 1.0132,10, 2.2083,1, 1.3024,10, 4.9430,100, 3.2923,10, 2.1300,1, 1.3343,10, 5.1971,100, 7.0539,1, 1.8527,1, 2.5630
5/26/17,1, 1.3833,1, 1.0622,1, 1.3782,1, 1.9032,10, 2.6962,100, 7.8628,10, 2.7921,1, 2.0802,1, 2.3995,"100,000", 5.7086,100, 1.8427,100, 1.6551,100, 2.7268,1, 6.1027,"1,000", 5.9582,10, 1.0145,10, 2.2189,1, 1.3010,10, 4.9672,100, 3.3011,10, 2.1360,1, 1.3369,10, 5.1896,100, 7.0485,1, 1.8520,1, 2.5576
5/27/17,1, 1.3858,1, 1.0673,1, 1.3821,1, 1.9172,10, 2.7112,100, 7.8979,10, 2.8050,1, 2.0868,1, 2.3940,"100,000", 5.7327,100, 1.8553,100, 1.6754,100, 2.7383,1, 6.1262,"1,000", 5.9910,10, 1.0201,10, 2.2225,1, 1.3115,10, 4.9947,100, 3.2799,10, 2.1464,1, 1.3459,10, 5.2143,100, 7.0460,1, 1.8598,1, 2.5712
5/28/17,1, 1.3858,1, 1.0673,1, 1.3821,1, 1.9172,10, 2.7112,100, 7.8979,10, 2.8050,1, 2.0868,1, 2.3940,"100,000", 5.7327,100, 1.8553,100, 1.6754,100, 2.7383,1, 6.1262,"1,000", 5.9910,10, 1.0201,10, 2.2225,1, 1.3115,10, 4.9947,100, 3.2799,10, 2.1464,1, 1.3459,10, 5.2143,100, 7.0460,1, 1.8598,1, 2.5712
5/29/17,1, 1.3858,1, 1.0673,1, 1.3821,1, 1.9172,10, 2.7112,100, 7.8979,10, 2.8050,1, 2.0868,1, 2.3940,"100,000", 5.7327,100, 1.8553,100, 1.6754,100, 2.7383,1, 6.1262,"1,000", 5.9910,10, 1.0201,10, 2.2225,1, 1.3115,10, 4.9947,100, 3.2799,10, 2.1464,1, 1.3459,10, 5.2143,100, 7.0460,1, 1.8598,1, 2.5712
5/30/17,1, 1.3858,1, 1.0654,1, 1.3845,1, 1.9137,10, 2.7168,100, 7.8843,10, 2.8005,1, 2.0815,1, 2.3924,"100,000", 5.7398,100, 1.8656,100, 1.6731,100, 2.7382,1, 6.1357,"1,000", 5.9959,10, 1.0236,10, 2.2180,1, 1.3197,10, 4.9881,100, 3.2859,10, 2.1428,1, 1.3458,10, 5.2047,100, 7.0630,1, 1.8625,1, 2.5768
5/31/17,1, 1.3884,1, 1.0628,1, 1.3850,1, 1.9074,10, 2.7193,100, 7.8461,10, 2.7940,1, 2.0767,1, 2.3988,"100,000", 5.7445,100, 1.8694,100, 1.6805,100, 2.7407,1, 6.1383,"1,000", 5.9763,10, 1.0240,10, 2.2047,1, 1.3180,10, 4.9778,100, 3.2988,10, 2.1298,1, 1.3451,10, 5.2374,100, 7.0815,1, 1.8642,1, 2.5792
6/1/17,1, 1.3927,1, 1.0703,1, 1.3887,1, 1.9227,10, 2.7408,100, 7.9271,10, 2.8140,1, 2.0881,1, 2.3989,"100,000", 5.7544,100, 1.8799,100, 1.6860,100, 2.7453,1, 6.1485,"1,000", 5.9777,10, 1.0240,10, 2.2137,1, 1.3290,10, 5.0225,100, 3.2936,10, 2.1401,1, 1.3509,10, 5.2911,100, 7.0966,1, 1.8673,1, 2.5780
6/2/17,1, 1.3791,1, 1.0701,1, 1.3810,1, 1.9230,10, 2.7371,100, 7.9455,10, 2.8133,1, 2.0924,1, 2.3950,"100,000", 5.7432,100, 1.8829,100, 1.6769,100, 2.7397,1, 6.1380,"1,000", 5.9607,10, 1.0217,10, 2.2060,1, 1.3188,10, 5.0026,100, 3.2960,10, 2.1389,1, 1.3454,10, 5.2701,100, 7.0923,1, 1.8635,1, 2.5797
6/3/17,1, 1.3783,1, 1.0706,1, 1.3793,1, 1.9216,10, 2.7366,100, 7.9410,10, 2.8152,1, 2.0938,1, 2.3998,"100,000", 5.7525,100, 1.9021,100, 1.6743,100, 2.7441,1, 6.1469,"1,000", 5.9437,10, 1.0255,10, 2.2027,1, 1.3218,10, 4.9978,100, 3.2920,10, 2.1500,1, 1.3464,10, 5.2789,100, 7.1040,1, 1.8665,1, 2.5847
6/4/17,1, 1.3783,1, 1.0706,1, 1.3793,1, 1.9216,10, 2.7366,100, 7.9410,10, 2.8152,1, 2.0938,1, 2.3998,"100,000", 5.7525,100, 1.9021,100, 1.6743,100, 2.7441,1, 6.1469,"1,000", 5.9437,10, 1.0255,10, 2.2027,1, 1.3218,10, 4.9978,100, 3.2920,10, 2.1500,1, 1.3464,10, 5.2789,100, 7.1040,1, 1.8665,1, 2.5847
6/5/17,1, 1.3783,1, 1.0706,1, 1.3793,1, 1.9216,10, 2.7366,100, 7.9410,10, 2.8152,1, 2.0938,1, 2.3998,"100,000", 5.7525,100, 1.9021,100, 1.6743,100, 2.7441,1, 6.1469,"1,000", 5.9437,10, 1.0255,10, 2.2027,1, 1.3218,10, 4.9978,100, 3.2920,10, 2.1500,1, 1.3464,10, 5.2789,100, 7.1040,1, 1.8665,1, 2.5847
6/6/17,1, 1.3936,1, 1.0725,1, 1.3838,1, 1.9324,10, 2.7415,100, 7.9708,10, 2.8195,1, 2.1012,1, 2.4065,"100,000", 5.7478,100, 1.9070,100, 1.6863,100, 2.7329,1, 6.1494,"1,000", 5.9579,10, 1.0225,10, 2.2076,1, 1.3294,10, 5.0140,100, 3.2948,10, 2.1520,1, 1.3503,10, 5.3087,100, 7.0967,1, 1.8650,1, 2.5799
6/7/17,1, 1.3982,1, 1.0739,1, 1.3878,1, 1.9350,10, 2.7492,100, 7.9723,10, 2.8235,1, 2.1012,1, 2.4098,"100,000", 5.7549,100, 1.9095,100, 1.7055,100, 2.7364,1, 6.1519,"1,000", 5.9694,10, 1.0242,10, 2.2103,1, 1.3411,10, 5.0015,100, 3.2945,10, 2.1547,1, 1.3519,10, 5.2763,100, 7.1166,1, 1.8674,1, 2.5877
6/8/17,1, 1.4109,1, 1.0710,1, 1.3883,1, 1.9318,10, 2.7468,100, 7.9587,10, 2.8161,1, 2.1026,1, 2.4091,"100,000", 5.7539,100, 1.8982,100, 1.7058,100, 2.7361,1, 6.1614,"1,000", 5.9640,10, 1.0255,10, 2.2035,1, 1.3420,10, 4.9971,100, 3.2982,10, 2.1398,1, 1.3516,10, 5.3059,100, 7.1271,1, 1.8672,1, 2.5909
6/9/17,1, 1.4139,1, 1.0757,1, 1.3871,1, 1.9362,10, 2.7566,100, 8.0073,10, 2.8291,1, 2.1080,1, 2.4243,"100,000", 5.7722,100, 1.8915,100, 1.7008,100, 2.7451,1, 6.1815,"1,000", 5.9635,10, 1.0316,10, 2.2106,1, 1.3497,10, 5.0039,100, 3.2894,10, 2.1502,1, 1.3548,10, 5.2856,100, 7.1623,1, 1.8733,1, 2.5957
6/10/17,1, 1.4131,1, 1.0718,1, 1.3884,1, 1.9286,10, 2.7597,100, 7.9893,10, 2.8185,1, 2.0985,1, 2.3885,"100,000", 5.7799,100, 1.8955,100, 1.6990,100, 2.7487,1, 6.1795,"1,000", 5.9412,10, 1.0318,10, 2.2034,1, 1.3520,10, 5.0061,100, 3.2923,10, 2.1450,1, 1.3550,10, 5.3195,100, 7.1773,1, 1.8758,1, 2.6005
6/11/17,1, 1.4131,1, 1.0718,1, 1.3884,1, 1.9286,10, 2.7597,100, 7.9893,10, 2.8185,1, 2.0985,1, 2.3885,"100,000", 5.7799,100, 1.8955,100, 1.6990,100, 2.7487,1, 6.1795,"1,000", 5.9412,10, 1.0318,10, 2.2034,1, 1.3520,10, 5.0061,100, 3.2923,10, 2.1450,1, 1.3550,10, 5.3195,100, 7.1773,1, 1.8758,1, 2.6005
6/12/17,1, 1.4131,1, 1.0718,1, 1.3884,1, 1.9286,10, 2.7597,100, 7.9893,10, 2.8185,1, 2.0985,1, 2.3885,"100,000", 5.7799,100, 1.8955,100, 1.6990,100, 2.7487,1, 6.1795,"1,000", 5.9412,10, 1.0318,10, 2.2034,1, 1.3520,10, 5.0061,100, 3.2923,10, 2.1450,1, 1.3550,10, 5.3195,100, 7.1773,1, 1.8758,1, 2.6005
6/13/17,1, 1.4151,1, 1.0758,1, 1.3950,1, 1.9388,10, 2.7592,100, 8.0301,10, 2.8285,1, 2.1023,1, 2.3822,"100,000", 5.7798,100, 1.9033,100, 1.7069,100, 2.7417,1, 6.1829,"1,000", 5.9255,10, 1.0336,10, 2.2137,1, 1.3496,10, 5.0150,100, 3.2846,10, 2.1504,1, 1.3552,10, 5.3242,100, 7.2053,1, 1.8759,1, 2.5927
6/14/17,1, 1.4150,1, 1.0745,1, 1.4127,1, 1.9380,10, 2.7585,100, 8.0272,10, 2.8262,1, 2.1013,1, 2.3833,"100,000", 5.7763,100, 1.8638,100, 1.7034,100, 2.7404,1, 6.1769,"1,000", 5.9330,10, 1.0311,10, 2.2239,1, 1.3545,10, 5.0127,100, 3.2948,10, 2.1581,1, 1.3571,10, 5.3241,100, 7.2091,1, 1.8750,1, 2.5937
6/15/17,1, 1.4238,1, 1.0756,1, 1.4225,1, 1.9352,10, 2.7631,100, 8.0362,10, 2.8288,1, 2.1048,1, 2.3910,"100,000", 5.7832,100, 1.8782,100, 1.7031,100, 2.7435,1, 6.1859,"1,000", 5.9302,10, 1.0325,10, 2.2321,1, 1.3616,10, 5.0072,100, 3.2929,10, 2.1603,1, 1.3609,10, 5.3364,100, 7.2182,1, 1.8771,1, 2.5964
6/16/17,1, 1.4296,1, 1.0753,1, 1.4188,1, 1.9332,10, 2.7702,100, 8.0341,10, 2.8277,1, 2.1071,1, 2.3941,"100,000", 5.8046,100, 1.8661,100, 1.7167,100, 2.7536,1, 6.2112,"1,000", 5.9276,10, 1.0323,10, 2.2186,1, 1.3603,10, 5.0013,100, 3.2808,10, 2.1594,1, 1.3639,10, 5.3712,100, 7.2462,1, 1.8840,1, 2.6054
6/17/17,1, 1.4364,1, 1.0782,1, 1.4246,1, 1.9369,10, 2.7699,100, 8.0376,10, 2.8362,1, 2.1065,1, 2.4105,"100,000", 5.8151,100, 1.8689,100, 1.6955,100, 2.7585,1, 6.2193,"1,000", 5.8947,10, 1.0335,10, 2.2249,1, 1.3662,10, 4.9991,100, 3.2692,10, 2.1643,1, 1.3641,10, 5.3714,100, 7.2530,1, 1.8874,1, 2.6088
6/18/17,1, 1.4364,1, 1.0782,1, 1.4246,1, 1.9369,10, 2.7699,100, 8.0376,10, 2.8362,1, 2.1065,1, 2.4105,"100,000", 5.8151,100, 1.8689,100, 1.6955,100, 2.7585,1, 6.2193,"1,000", 5.8947,10, 1.0335,10, 2.2249,1, 1.3662,10, 4.9991,100, 3.2692,10, 2.1643,1, 1.3641,10, 5.3714,100, 7.2530,1, 1.8874,1, 2.6088
6/19/17,1, 1.4364,1, 1.0782,1, 1.4246,1, 1.9369,10, 2.7699,100, 8.0376,10, 2.8362,1, 2.1065,1, 2.4105,"100,000", 5.8151,100, 1.8689,100, 1.6955,100, 2.7585,1, 6.2193,"1,000", 5.8947,10, 1.0335,10, 2.2249,1, 1.3662,10, 4.9991,100, 3.2692,10, 2.1643,1, 1.3641,10, 5.3714,100, 7.2530,1, 1.8874,1, 2.6088
6/20/17,1, 1.4388,1, 1.0825,1, 1.4282,1, 1.9466,10, 2.7719,100, 8.0952,10, 2.8465,1, 2.1150,1, 2.4171,"100,000", 5.8196,100, 1.8645,100, 1.7025,100, 2.7584,1, 6.2334,"1,000", 5.9077,10, 1.0351,10, 2.2372,1, 1.3741,10, 5.0302,100, 3.2617,10, 2.1734,1, 1.3663,10, 5.3909,100, 7.2603,1, 1.8895,1, 2.6092
6/21/17,1, 1.4481,1, 1.0851,1, 1.4360,1, 1.9547,10, 2.7857,100, 8.0813,10, 2.8534,1, 2.1203,1, 2.4123,"100,000", 5.8543,100, 1.8456,100, 1.7055,100, 2.7761,1, 6.2604,"1,000", 5.8848,10, 1.0397,10, 2.2388,1, 1.3812,10, 5.0258,100, 3.2425,10, 2.1773,1, 1.3708,10, 5.3909,100, 7.3033,1, 1.9016,1, 2.6289
6/22/17,1, 1.4549,1, 1.0954,1, 1.4456,1, 1.9733,10, 2.8151,100, 8.1540,10, 2.8797,1, 2.1404,1, 2.4259,"100,000", 5.9144,100, 1.8405,100, 1.7292,100, 2.8057,1, 6.3272,"1,000", 5.8884,10, 1.0490,10, 2.2473,1, 1.3919,10, 5.0585,100, 3.2062,10, 2.1908,1, 1.3829,10, 5.4273,100, 7.3855,1, 1.9219,1, 2.6492
6/23/17,1, 1.4570,1, 1.1017,1, 1.4509,1, 1.9829,10, 2.8260,100, 8.2068,10, 2.8972,1, 2.1556,1, 2.4462,"100,000", 5.9425,100, 1.8373,100, 1.7354,100, 2.8188,1, 6.3590,"1,000", 5.8917,10, 1.0539,10, 2.2759,1, 1.4014,10, 5.0811,100, 3.2097,10, 2.2084,1, 1.3893,10, 5.4825,100, 7.4205,1, 1.9309,1, 2.6622
6/24/17,1, 1.4595,1, 1.1013,1, 1.4579,1, 1.9847,10, 2.8196,100, 8.1993,10, 2.8964,1, 2.1544,1, 2.4538,"100,000", 5.9348,100, 1.8569,100, 1.7338,100, 2.8152,1, 6.3497,"1,000", 5.9102,10, 1.0508,10, 2.2775,1, 1.4040,10, 5.0890,100, 3.2309,10, 2.2047,1, 1.3910,10, 5.4997,100, 7.4078,1, 1.9284,1, 2.6593
6/25/17,1, 1.4595,1, 1.1013,1, 1.4579,1, 1.9847,10, 2.8196,100, 8.1993,10, 2.8964,1, 2.1544,1, 2.4538,"100,000", 5.9348,100, 1.8569,100, 1.7338,100, 2.8152,1, 6.3497,"1,000", 5.9102,10, 1.0508,10, 2.2775,1, 1.4040,10, 5.0890,100, 3.2309,10, 2.2047,1, 1.3910,10, 5.4997,100, 7.4078,1, 1.9284,1, 2.6593
6/26/17,1, 1.4595,1, 1.1013,1, 1.4579,1, 1.9847,10, 2.8196,100, 8.1993,10, 2.8964,1, 2.1544,1, 2.4538,"100,000", 5.9348,100, 1.8569,100, 1.7338,100, 2.8152,1, 6.3497,"1,000", 5.9102,10, 1.0508,10, 2.2775,1, 1.4040,10, 5.0890,100, 3.2309,10, 2.2047,1, 1.3910,10, 5.4997,100, 7.4078,1, 1.9284,1, 2.6593
6/27/17,1, 1.4552,1, 1.0985,1, 1.4505,1, 1.9748,10, 2.8092,100, 8.1901,10, 2.8890,1, 2.1515,1, 2.4437,"100,000", 5.9154,100, 1.8552,100, 1.7210,100, 2.7917,1, 6.3296,"1,000", 5.9168,10, 1.0509,10, 2.2686,1, 1.3970,10, 5.1001,100, 3.2564,10, 2.2012,1, 1.3842,10, 5.4921,100, 7.3757,1, 1.9221,1, 2.6516
6/28/17,1, 1.4640,1, 1.1083,1, 1.4563,1, 1.9923,10, 2.8247,100, 8.2525,10, 2.9155,1, 2.1539,1, 2.4542,"100,000", 5.9240,100, 1.8341,100, 1.7223,100, 2.7958,1, 6.3361,"1,000", 5.9758,10, 1.0556,10, 2.2745,1, 1.4055,10, 5.1393,100, 3.2671,10, 2.2160,1, 1.3881,10, 5.4830,100, 7.3822,1, 1.9249,1, 2.6550
6/29/17,1, 1.4692,1, 1.1237,1, 1.4729,1, 2.0140,10, 2.8446,100, 8.3562,10, 2.9551,1, 2.1987,1, 2.4786,"100,000", 5.9535,100, 1.8752,100, 1.7241,100, 2.8094,1, 6.3790,"1,000", 5.9722,10, 1.0651,10, 2.2968,1, 1.4039,10, 5.1895,100, 3.2485,10, 2.2498,1, 1.3960,10, 5.4794,100, 7.4168,1, 1.9343,1, 2.6758
6/30/17,1, 1.4832,1, 1.1277,1, 1.4845,1, 2.0183,10, 2.8516,100, 8.3844,10, 2.9657,1, 2.2088,1, 2.5064,"100,000", 5.9516,100, 1.8836,100, 1.7188,100, 2.8084,1, 6.3784,"1,000", 6.0039,10, 1.0651,10, 2.3058,1, 1.4112,10, 5.2004,100, 3.2737,10, 2.2708,1, 1.4022,10, 5.5110,100, 7.4084,1, 1.9336,1, 2.6830
7/1/17,1, 1.4914,1, 1.1317,1, 1.4955,1, 2.0246,10, 2.8636,100, 8.4333,10, 2.9763,1, 2.2143,1, 2.5161,"100,000", 5.9753,100, 1.8774,100, 1.7334,100, 2.8196,1, 6.4027,"1,000", 6.0273,10, 1.0725,10, 2.3131,1, 1.4221,10, 5.2337,100, 3.2705,10, 2.2964,1, 1.4101,10, 5.5216,100, 7.4436,1, 1.9413,1, 2.6996
7/2/17,1, 1.4914,1, 1.1317,1, 1.4955,1, 2.0246,10, 2.8636,100, 8.4333,10, 2.9763,1, 2.2143,1, 2.5161,"100,000", 5.9753,100, 1.8774,100, 1.7334,100, 2.8196,1, 6.4027,"1,000", 6.0273,10, 1.0725,10, 2.3131,1, 1.4221,10, 5.2337,100, 3.2705,10, 2.2964,1, 1.4101,10, 5.5216,100, 7.4436,1, 1.9413,1, 2.6996
7/3/17,1, 1.4914,1, 1.1317,1, 1.4955,1, 2.0246,10, 2.8636,100, 8.4333,10, 2.9763,1, 2.2143,1, 2.5161,"100,000", 5.9753,100, 1.8774,100, 1.7334,100, 2.8196,1, 6.4027,"1,000", 6.0273,10, 1.0725,10, 2.3131,1, 1.4221,10, 5.2337,100, 3.2705,10, 2.2964,1, 1.4101,10, 5.5216,100, 7.4436,1, 1.9413,1, 2.6996
7/4/17,1, 1.4914,1, 1.1317,1, 1.4955,1, 2.0246,10, 2.8636,100, 8.4333,10, 2.9763,1, 2.2143,1, 2.5161,"100,000", 5.9753,100, 1.8774,100, 1.7334,100, 2.8196,1, 6.4027,"1,000", 6.0273,10, 1.0725,10, 2.3131,1, 1.4221,10, 5.2337,100, 3.2705,10, 2.2964,1, 1.4101,10, 5.5216,100, 7.4436,1, 1.9413,1, 2.6996
7/5/17,1, 1.4780,1, 1.1283,1, 1.4964,1, 2.0142,10, 2.8586,100, 8.4497,10, 2.9677,1, 2.2071,1, 2.5158,"100,000", 5.9759,100, 1.8959,100, 1.7183,100, 2.7938,1, 6.4118,"1,000", 6.0251,10, 1.0727,10, 2.3233,1, 1.4145,10, 5.1987,100, 3.2812,10, 2.2759,1, 1.4064,10, 5.4751,100, 7.4676,1, 1.9442,1, 2.7001
